Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Кондитерские_изделия,Сахар песок,399 кКал,0 г,0 г,"99,8 г"
Кондитерские_изделия,Сахар рафинад,400 кКал,0 г,0 г,"99,9 г"
Кондитерские_изделия,"Сахар, гранулированный",387 кКал,0 г,0 г,"99,98 г"
Кондитерские_изделия,"Сахар, кленовый",354 кКал,"0,1 г","0,2 г","90,9 г"
Кондитерские_изделия,"Сахар, коричневый",380 кКал,"0,12 г",0 г,"98,09 г"
Кондитерские_изделия,"Сахар, пудра",389 кКал,0 г,0 г,"99,77 г"
Кондитерские_изделия,Сахарная пудра,399 кКал,0 г,0 г,"99,8 г"
Кондитерские_изделия,"Сироп, гранатовый",268 кКал,0 г,0 г,"66,91 г"
Кондитерские_изделия,"Сироп, диетический",51 кКал,"0,8 г",0 г,"11,29 г"
Кондитерские_изделия,"Сироп, кленовый",260 кКал,"0,04 г","0,06 г","67,04 г"
Кондитерские_изделия,"Сироп, кукурузный, с высоким содерж. фруктозы",281 кКал,0 г,0 г,76 г
Кондитерские_изделия,"Сироп, солодовый",318 кКал,"6,2 г",0 г,"71,3 г"
Кондитерские_изделия,"Сироп, сорго",290 кКал,0 г,0 г,"74,9 г"
Кондитерские_изделия,"Сладости, белый шоколад",539 кКал,"5,87 г","32,09 г","59,04 г"
Кондитерские_изделия,"Сладости, сладкий шоколад",507 кКал,"3,9 г","34,2 г","54,9 г"
Кондитерские_изделия,Сорбит пищевой,354 кКал,0 г,0 г,"94,5 г"
Кондитерские_изделия,"Топпинг, ананасовый",253 кКал,"0,1 г","0,1 г",66 г
Кондитерские_изделия,"Топпинг, клубничный",254 кКал,"0,2 г","0,1 г","65,6 г"
Кондитерские_изделия,"Топпинг, орехи в сиропе",448 кКал,"4,5 г",22 г,"55,78 г"
Кондитерские_изделия,Торт бисквитный с орехово-сливочным кремом,356 кКал,"5,6 г","11,8 г","58,8 г"
Кондитерские_изделия,Торт бисквитный с фруктовой начинкой,285 кКал,"3,9 г","2,6 г","61,3 г"
Кондитерские_изделия,Торт бисквитный с шоколадным кремом,335 кКал,"4,4 г","12,4 г","53,6 г"
Кондитерские_изделия,Торт миндальный,468 кКал,"7,8 г","28,7 г","44,6 г"
Кондитерские_изделия,Торт слоеный,542 кКал,"8,5 г","37,7 г","42,2 г"
Кондитерские_изделия,Фосфатидный концентрат соевый,843 кКал,0 г,"93,7 г",0 г
Кондитерские_изделия,Халва без добавок,469 кКал,"12,49 г","21,52 г","55,99 г"
Кондитерские_изделия,Халва подсолнечная ванильная,"516,2 кКал","11,6 г","29,7 г",54 г
Кондитерские_изделия,Халва тахинная,"509,6 кКал","12,7 г","29,9 г","50,6 г"
Кондитерские_изделия,Халва тахинная шоколадная,498 кКал,"12,8 г","28,1 г","48,4 г"
Кондитерские_изделия,Халва тахинно-арахисовая,502 кКал,"12,7 г","29,2 г",47 г
Кондитерские_изделия,Цукаты морковные,300 кКал,"2,9 г","0,2 г","70,5 г"
Кондитерские_изделия,Шикозин,897 кКал,"0,2 г","99,6 г",0 г
Кондитерские_изделия,Шоколад в порошке,"482,5 кКал","5,2 г","24,3 г","64,8 г"
Кондитерские_изделия,Шоколад горький,539 кКал,"6,2 г","35,4 г","48,2 г"
Кондитерские_изделия,Шоколад молочно-ореховый,542 кКал,"7,5 г","33,9 г","51,3 г"
Кондитерские_изделия,Шоколад молочно-ореховый с изюмом,500 кКал,8 г,"30,3 г","48,2 г"
Кондитерские_изделия,Шоколад молочный,554 кКал,"9,8 г","34,7 г","50,4 г"
Кондитерские_изделия,Шоколад ореховый,534 кКал,"7,3 г","33,8 г","49,7 г"
Кондитерские_изделия,Шоколад полугорький,549 кКал,"4,5 г","35,4 г","52,5 г"
Кондитерские_изделия,Шоколад пористый молочный,"545,8 кКал","6,9 г","35,5 г",53 г
Кондитерские_изделия,Шоколад сладкий,550 кКал,3 г,34 г,"57,6 г"
Кондитерские_изделия,Шоколад сливочный,560 кКал,"6,3 г","35,5 г","53,7 г"
Кондитерские_изделия,"Шоколад, для выпечки, MASTERFOODS USA, M&M's Milk Chocolate Mini Baking Bits",502 кКал,"4,78 г","23,36 г","65,7 г"
Кондитерские_изделия,"Шоколад, для выпечки, MASTERFOODS USA, M&M's Semisweet Chocolate Mini Baking Bits (полусладкий)",517 кКал,"4,44 г","26,15 г","59,26 г"
Кондитерские_изделия,"Шоколад, для выпечки, мексиканский, квадратики",426 кКал,"3,64 г","15,59 г","73,41 г"
Кондитерские_изделия,"Шоколад, для выпечки, неподслащенный, жидкий",472 кКал,"12,1 г","47,7 г","18,1 г"
Кондитерские_изделия,"Шоколад, для выпечки, неподслащенный, квадратики",642 кКал,"14,32 г","52,31 г","11,82 г"
Кондитерские_изделия,Шоколадная паста,536 кКал,"8,2 г","30,6 г","56,6 г"
Кондитерские_изделия,"Щербет, апельсиновый",144 кКал,"1,1 г",2 г,"29,1 г"
