Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Рыба_и_морепродукты,Курок,71 кКал,"15,8 г","0,9 г",0 г
Рыба_и_морепродукты,Лангуст (мясо шеек),77 кКал,"18,4 г","0,4 г","2,43 г"
Рыба_и_морепродукты,"Лангуст, все виды, приготовленный на пару",143 кКал,"26,41 г","1,94 г","3,12 г"
Рыба_и_морепродукты,"Лангуст, все виды, сырой",112 кКал,"20,6 г","1,51 г","2,43 г"
Рыба_и_морепродукты,Ледяная рыба,91 кКал,"17,7 г","2,2 г",0 г
Рыба_и_морепродукты,Лемонема,67 кКал,"15,9 г","0,4 г",0 г
Рыба_и_морепродукты,Летрин,84 кКал,"20,2 г","0,4 г",0 г
Рыба_и_морепродукты,Лещ,105 кКал,"17,1 г","4,4 г",0 г
Рыба_и_морепродукты,Лещ в томатном соусе. Консервы,124 кКал,"15,3 г","5,1 г",4 г
Рыба_и_морепродукты,Лещ вяленый,221 кКал,42 г,"5,9 г",0 г
Рыба_и_морепродукты,Лещ горячего копчения,172 кКал,"32,8 г","4,5 г",0 г
Рыба_и_морепродукты,Лещ каспийский соленый,144 кКал,"25,2 г","4,8 г",0 г
Рыба_и_морепродукты,Лещ морской,105 кКал,"18,88 г","2,73 г",0 г
Рыба_и_морепродукты,Лещ морской,143 кКал,"21,3 г","6,4 г",0 г
Рыба_и_морепродукты,"Лещ морской, приготовленный на жару",135 кКал,"24,21 г","3,5 г",0 г
Рыба_и_морепродукты,Лещ холодного копчения,160 кКал,"29,7 г","4,6 г",0 г
Рыба_и_морепродукты,Лихия,105 кКал,"21,1 г","2,3 г",0 г
Рыба_и_морепродукты,Лосось атлантический (семга),153 кКал,20 г,"8,1 г",0 г
Рыба_и_морепродукты,"Лосось атлантический (семга), дикий",142 кКал,"19,84 г","6,34 г",0 г
Рыба_и_морепродукты,"Лосось атлантический (семга), дикий, приготовленный на жару",182 кКал,"25,44 г","8,13 г",0 г
Рыба_и_морепродукты,"Лосось атлантический, разведенный на ферме, приготовленный на жару",206 кКал,"22,1 г","12,35 г",0 г
Рыба_и_морепродукты,"Лосось атлантический, разведенный на ферме, сырой",208 кКал,"20,42 г","13,42 г",0 г
Рыба_и_морепродукты,Лосось каспийский соленый,269 кКал,21 г,"20,5 г",0 г
Рыба_и_морепродукты,Лунник,151 кКал,"14,6 г","10,3 г",0 г
Рыба_и_морепродукты,Луфарь океанический,109 кКал,"19,7 г","3,4 г",0 г
Рыба_и_морепродукты,"Луфарь, приготовленный на жару",159 кКал,"25,69 г","5,44 г",0 г
Рыба_и_морепродукты,"Луфарь, сырой",124 кКал,"20,04 г","4,24 г",0 г
Рыба_и_морепродукты,Луциан,86 кКал,"19,8 г","0,8 г",0 г
Рыба_и_морепродукты,Луциан желтохвостый,107 кКал,"22,6 г","1,8 г",0 г
Рыба_и_морепродукты,"Лягушачьи лапки, сырые",73 кКал,"16,4 г","0,3 г",0 г
Рыба_и_морепродукты,Мавроликус,173 кКал,14 г,13 г,0 г
Рыба_и_морепродукты,Макрель,113 кКал,"20,7 г","3,4 г",0 г
Рыба_и_морепродукты,"Макрель испанская, приготовленная на жару",158 кКал,"23,59 г","6,32 г",0 г
Рыба_и_морепродукты,"Макрель испанская, сырая",139 кКал,"19,29 г","6,3 г",0 г
Рыба_и_морепродукты,"Макрель королевская, приготовленная на жару",134 кКал,26 г,"2,56 г",0 г
Рыба_и_морепродукты,"Макрель королевская, сырая",105 кКал,"20,28 г",2 г,0 г
