Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Фрукты_и_ягоды,"Вишня, консервированная в водной заливке, содержимое без жидкости",42 кКал,"0,69 г","0,21 г","9,25 г"
Фрукты_и_ягоды,"Вишня, консервированная в легком сахарном сиропе",75 кКал,"0,74 г","0,1 г","18,5 г"
Фрукты_и_ягоды,"Вишня, консервированная в насыщенном сахарном сиропе",91 кКал,"0,73 г","0,1 г","22,17 г"
Фрукты_и_ягоды,"Вишня, консервированная в экстра-насыщенном сахарном сиропе",114 кКал,"0,71 г","0,09 г","28,43 г"
Фрукты_и_ягоды,Голубика,39 кКал,1 г,"0,5 г","6,6 г"
Фрукты_и_ягоды,Гранат,72 кКал,"0,7 г","0,6 г","14,5 г"
Фрукты_и_ягоды,Гранат,83 кКал,"1,67 г","1,17 г","14,7 г"
Фрукты_и_ягоды,Грейпфрут,35 кКал,"0,7 г","0,2 г","6,5 г"
Фрукты_и_ягоды,Грейпфрут белый,33 кКал,"0,69 г","0,1 г","7,31 г"
Фрукты_и_ягоды,"Грейпфрут белый, Калифорнийский",37 кКал,"0,88 г","0,1 г","9,09 г"
Фрукты_и_ягоды,"Грейпфрут белый, Флоридский",32 кКал,"0,63 г","0,1 г","8,19 г"
Фрукты_и_ягоды,Грейпфрут розовый и красный,42 кКал,"0,77 г","0,14 г","9,06 г"
Фрукты_и_ягоды,"Грейпфрут розовый и красный, Калифорнийский и Аризонский",37 кКал,"0,5 г","0,1 г","9,69 г"
Фрукты_и_ягоды,"Грейпфрут розовый и красный, Флоридский",30 кКал,"0,55 г","0,1 г","6,4 г"
Фрукты_и_ягоды,"Грейпфрут, все виды",32 кКал,"0,63 г","0,1 г","6,98 г"
Фрукты_и_ягоды,"Грейпфрут, консервированный в водной заливке",36 кКал,"0,58 г","0,1 г","8,75 г"
Фрукты_и_ягоды,"Грейпфрут, консервированный в легком сахарном сиропе",60 кКал,"0,56 г","0,1 г","15,04 г"
Фрукты_и_ягоды,"Грейпфрут, консервированный в собственном соку",37 кКал,"0,7 г","0,09 г","8,81 г"
Фрукты_и_ягоды,Груша,57 кКал,"0,36 г","0,14 г","12,13 г"
Фрукты_и_ягоды,Груша,47 кКал,"0,4 г","0,3 г","10,3 г"
Фрукты_и_ягоды,Груша азиатская (китайская),42 кКал,"0,5 г","0,23 г","7,05 г"
